店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H5rxY0cwPcFH87mU,Venchi 闻绮(上海青浦奥特莱斯店),1601条评价,￥73,甜品,赵巷镇,https://www.dianping.com/shop/H5rxY0cwPcFH87mU,https://img.meituan.net/content/e0b634cf810021b17c0cd12a17d767171876243.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G13Om66VsBE1E5B4,COVA(国金IFC店),5119条评价,￥163,甜品,陆家嘴,https://www.dianping.com/shop/G13Om66VsBE1E5B4,https://img.meituan.net/content/2887713295ed75d88d5b087078e6b583413000.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4FlJruzYe43hyfy,Shake Shack(上海荟聚店),769条评价,￥59,西式快餐,北新泾/淞虹路,https://www.dianping.com/shop/l4FlJruzYe43hyfy,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jfs5833Psdj6jgq0,FASCINO BAKERY(万象城店),2689条评价,￥50,面包烘焙,虹桥镇,https://www.dianping.com/shop/jfs5833Psdj6jgq0,https://img.meituan.net/content/85b5a72bb157e9e3ceee2f3539308e1966234.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EaN3bXqKNlB8EQXT,盒马X会员店(上海森兰商都店),4032条评价,￥384,超市便利,高行,https://www.dianping.com/shop/EaN3bXqKNlB8EQXT,https://p0.meituan.net/dpmerchantpic/b477ac11e5b43c560fdde6c1ab64a3ae155928.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H3euQMUbjtaRUb1v,the Roll’ING手作瑞士卷专门店(杨浦合生汇店),319条评价,￥46,甜品,五角场/大学路,https://www.dianping.com/shop/H3euQMUbjtaRUb1v,https://img.meituan.net/content/34810679ba3ab27087670d89a3762b8c111847.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H6bSHeN9AbkVJ5kk,KUMO KUMO(城市集市合生汇店),2032条评价,￥36,甜品,五角场/大学路,https://www.dianping.com/shop/H6bSHeN9AbkVJ5kk,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H6SO59UDdVLACL7L,DQ·蛋糕·冰淇淋(美兰湖金地广场店),22条评价,￥30,冰淇淋,美兰湖,https://www.dianping.com/shop/H6SO59UDdVLACL7L,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k4XSckDJIHfyyJsj,北野家·生乳舒芙蕾专门店,250条评价,￥21,甜品,宝山城区/吴淞,https://www.dianping.com/shop/k4XSckDJIHfyyJsj,https://p0.meituan.net/biztone/e2a5e026da431cf03a84ade9ace1cc9a199223.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4yyMYegBu3Us1z5,Townsquare Bistro·思方汇,1379条评价,￥151,西餐,虹桥镇,https://www.dianping.com/shop/l4yyMYegBu3Us1z5,http://p0.meituan.net/biztone/4934e013e332822fc7f7c22fafbdfa96571955.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
H6oOJqK9sh8LBkUx,The Space,290条评价,￥30,饮品店,滴水湖临港地区,https://www.dianping.com/shop/H6oOJqK9sh8LBkUx,http://qcloud.dpfile.com/pc/t8QZ87xmJObr_YQsyyyGoYKpSacuWqNT4BoOl_BrTXA0EdFgphLj4-QxCfKdFJYVbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
l87oDy0y0sTJ2Sge,KUMO KUMO(江桥万达店),164条评价,￥38,甜品,江桥万达广场,https://www.dianping.com/shop/l87oDy0y0sTJ2Sge,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8A1Fe8moJT7yzgh,Shake Shack(静安嘉里中心店),17576条评价,￥78,西式快餐,南京西路,https://www.dianping.com/shop/l8A1Fe8moJT7yzgh,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8L6s7J8AVV8S8UH,银座仁志川·生吐司创意餐厅(蟠龙天地店),725条评价,￥72,面包烘焙,国家会展中心,https://www.dianping.com/shop/G8L6s7J8AVV8S8UH,https://img.meituan.net/content/44219a58d6b2620fc04250f7a1c3cbcf218555.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
kasNblPu3ZmEmn8W,盒马鲜生(白玉兰广场店),2056条评价,￥81,超市便利,北外滩/外白渡桥,https://www.dianping.com/shop/kasNblPu3ZmEmn8W,http://p0.meituan.net/dpmerchantpic/f8d76098ccb6457993c3e4b4d2ac48c7104043.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l3jm99paYHHPzmiL,汉堡王(海昌海洋公园店),1280条评价,￥61,西式快餐,滴水湖临港地区,https://www.dianping.com/shop/l3jm99paYHHPzmiL,https://img.meituan.net/content/fd7e2333305ac8c45a8236add6d2cf7b42212.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
E9FVewwXnY0VVEw8,PAPITO(南京东路店),770条评价,￥45,甜品,南京东路,https://www.dianping.com/shop/E9FVewwXnY0VVEw8,http://p0.meituan.net/biztone/1548532813_1689922573814.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G9IIFambg7l1BwKS,ZAKUZAKU＆FOOM(环球港店),2401条评价,￥34,甜品,月星环球港,https://www.dianping.com/shop/G9IIFambg7l1BwKS,https://img.meituan.net/content/4a7592a8ee127663921e96a9dfc0b3c9223740.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H7MRFrTKzGM356G3,Shake Shack(长宁来福士店),1554条评价,￥61,西式快餐,中山公园/江苏路,https://www.dianping.com/shop/H7MRFrTKzGM356G3,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
GarL1TpVKWESWPzF,ibarrel爱杯·bistro·brunch(长宁来福士店),807条评价,￥136,西餐,中山公园/江苏路,https://www.dianping.com/shop/GarL1TpVKWESWPzF,https://img.meituan.net/content/dcd47700fa0040312fcb5611add16229244067.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G9WZQSzGfJgxVFuS,KUMO KUMO(宝山万达店),225条评价,￥40,甜品,宝山万达广场,https://www.dianping.com/shop/G9WZQSzGfJgxVFuS,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l9SoLLNeraGr2v4g,GODIVA(奥特莱斯店),1639条评价,￥47,冰淇淋,赵巷镇,https://www.dianping.com/shop/l9SoLLNeraGr2v4g,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4c8dHOyJXb1tLlo,麦当劳(临港城市书香店),303条评价,￥38,西式快餐,滴水湖临港地区,https://www.dianping.com/shop/k4c8dHOyJXb1tLlo,https://img.meituan.net/content/4eb7d42af7bab89a5c593940e5be4e4a158146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
laq6LeLhk0ErmbVK,KUMO KUMO(虹桥天地店),1377条评价,￥42,面包烘焙,虹桥枢纽,https://www.dianping.com/shop/laq6LeLhk0ErmbVK,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jWTxJn7eWumzBW2I,the Roll'ING手作瑞士卷专门店(七宝领展店),1329条评价,￥46,甜品,七宝,https://www.dianping.com/shop/jWTxJn7eWumzBW2I,https://img.meituan.net/content/a4a8da850fc95fde8d972780717ec3c156444.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
GapI4II9JTjpydck,GODIVA(南方商城店),1171条评价,￥55,面包烘焙,莲花路/南方商城,https://www.dianping.com/shop/GapI4II9JTjpydck,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l340G6NRBCSzH1bo,Café&Meal MUJI(上海悠迈生活广场店),2236条评价,￥68,日本料理,五角场/大学路,https://www.dianping.com/shop/l340G6NRBCSzH1bo,https://img.meituan.net/content/d767209b6b29290fdc3d91a6a4e1893134231.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
Hana97BBmoPssl9F,ZAKUZAKU(七宝领展广场店),1340条评价,￥37,甜品,七宝,https://www.dianping.com/shop/Hana97BBmoPssl9F,https://img.meituan.net/content/4a7592a8ee127663921e96a9dfc0b3c9223740.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
laTl30ugktdIM3yQ,the Roll'ING手作瑞士卷专门店(上海首店),9653条评价,￥46,甜品,日月光中心广场,https://www.dianping.com/shop/laTl30ugktdIM3yQ,https://img.meituan.net/content/ae5f992c1d1e7d4ec554f82f11e5722150346.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H6xuSfEN7SNaUMiW,KUMO KUMO(闵行龙湖天街店),254条评价,￥44,面包烘焙,老闵行/交大师大,https://www.dianping.com/shop/H6xuSfEN7SNaUMiW,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
