店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
l5yUx0j0xFfj8nEw,VENCHI 闻绮(杭州嘉里中心店),1779条评价,￥68,甜品,嘉里中心,https://www.dianping.com/shop/l5yUx0j0xFfj8nEw,https://img.meituan.net/content/e0b634cf810021b17c0cd12a17d767171876243.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H7D5hUfuyLzBOxck,iceason爱茜茜里·意大利健康冰淇淋(骑龙巷店),205条评价,￥19,冰淇淋,千岛湖十字街,https://www.dianping.com/shop/H7D5hUfuyLzBOxck,http://p0.meituan.net/merchant/199df9ede770e6daf5711202292ab60a69367.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l8gPAU3isMjRsfPG,Otto Gelato·八桶冰店,78条评价,￥35,冰淇淋,城西银泰城,https://www.dianping.com/shop/l8gPAU3isMjRsfPG,http://p0.meituan.net/poipicadd/223d11f780ad3ac04c1c54d1d1b52008493134.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
l7vwmWPDx1cq4Yg0,野人先生现做冰淇淋(杭州龙湖滨江天街店),1000条评价,￥30,冰淇淋,龙湖滨江天街,https://www.dianping.com/shop/l7vwmWPDx1cq4Yg0,https://img.meituan.net/content/ae3d61e7b5dc745212b7bc37bc12c0ab104124.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H1Rs2UCc7PbjjwTq,AGelato爱吉朵意大利手工冰淇淋(杭州城北万象城店),612条评价,￥40,冰淇淋,北部新城,https://www.dianping.com/shop/H1Rs2UCc7PbjjwTq,http://p0.meituan.net/merchant/d097bfc6cc134944b7b32bfcb12f6abf255690.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4TQL8PzFyJCCLtn,Azabuya麻布屋(杭州万象城店),278条评价,￥35,冰淇淋,万象城,https://www.dianping.com/shop/k4TQL8PzFyJCCLtn,https://img.meituan.net/content/c599cbe05ba38319a0db5282f45e1e6d46567.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G348RQbc0kndn2Xm,扶芮FrescoGelato(湖滨银泰D区店),171条评价,￥31,冰淇淋,湖滨/解百商厦,https://www.dianping.com/shop/G348RQbc0kndn2Xm,https://img.meituan.net/content/64ce946eb54f43ae0cea0eb24a9a806d405660.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k9ClAdcj1U0giqIn,Lumos gelato(仙林苑店),234条评价,￥36,冰淇淋,凤起路沿线,https://www.dianping.com/shop/k9ClAdcj1U0giqIn,https://p0.meituan.net/biztone/31884d69ceafae9a55e6c406e3f0ca42409622.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k5WF8atgRFVgyVVg,CHUYI&MATCHA初壹抹茶制造所,4340条评价,￥50,饮品店,凤起路沿线,https://www.dianping.com/shop/k5WF8atgRFVgyVVg,http://p0.meituan.net/biztone/591997535_1654931251664.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
lazNbcaFDQyrgC2d,红楼HONGLOU Gelato(天目里限定店),216条评价,￥38,冰淇淋,古荡,https://www.dianping.com/shop/lazNbcaFDQyrgC2d,https://p0.meituan.net/biztone/960ae8d3f7115b4a1b3a4b7f703678ad136125.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l28TvZcrX6U7n4hR,富贵开心果,1171条评价,￥30,冰淇淋,城西银泰城,https://www.dianping.com/shop/l28TvZcrX6U7n4hR,https://img.meituan.net/content/25aab3d0da66c4a9809af6716ee27e0845744.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H4UcMA2EF6wM5sQL,id冰淇淋甜品店(全国总店),236条评价,￥22,冰淇淋,文教北路沿线,https://www.dianping.com/shop/H4UcMA2EF6wM5sQL,http://qcloud.dpfile.com/pc/slhiYyN0MvYUl6zbAME5tEFMXMhVX4jzYo13GuP07IKC8tmzzKd4P_r64CXeZIK2bKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
G3NayxEd48uM4npB,野人先生现做冰淇淋(杭州龙湖西溪天街店),492条评价,￥28,冰淇淋,高新文教区,https://www.dianping.com/shop/G3NayxEd48uM4npB,https://img.meituan.net/content/ae3d61e7b5dc745212b7bc37bc12c0ab104124.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4ra0FqxxjVtfuRo,ROLLING BEANS手作瑞士卷(天虹店),218条评价,￥42,面包烘焙,天虹购物中心,https://www.dianping.com/shop/l4ra0FqxxjVtfuRo,https://p0.meituan.net/biztone/ae75542408b9ad4543c735c4b5274ce3176345.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k6W4dVZzaHtOzI6b,Azabuya麻布屋(杭州中心店),3545条评价,￥36,冰淇淋,武林广场,https://www.dianping.com/shop/k6W4dVZzaHtOzI6b,https://img.meituan.net/content/a2a01fb47492c9e9a7d00039a860c43447732.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jaCXTgMrNA1h75uy,遇见冰淇淋GELATO,1条评价,￥977,冰淇淋,龙湖滨江天街,https://www.dianping.com/shop/jaCXTgMrNA1h75uy,http://p0.meituan.net/poipicadd/cff7ffe4c9ecff124780ffdb452cc81b235324.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G5fkMJj6IYo2377E,扶芮FrescoGelato(临平银泰城店),93条评价,￥28,冰淇淋,临平,https://www.dianping.com/shop/G5fkMJj6IYo2377E,https://img.meituan.net/content/64ce946eb54f43ae0cea0eb24a9a806d405660.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l1hIi4MOvJBsq6VO,九十葉·抹茶专门店(杭州·in77店),878条评价,￥44,冰淇淋,湖滨/解百商厦,https://www.dianping.com/shop/l1hIi4MOvJBsq6VO,https://img.meituan.net/content/8c298bd0e1545a89fe659fc5ce4c049f283749.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8eZCSrS9A5W3hgF,春山Spring Hill,640条评价,￥53,咖啡厅,凤起路沿线,https://www.dianping.com/shop/l8eZCSrS9A5W3hgF,http://p0.meituan.net/merchant/59f2c9bf88fa53209f05aaef9aff6801755836.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G5Ue5WZWG3dgm8Fz,Sette Gelato,735条评价,￥38,冰淇淋,平海路,https://www.dianping.com/shop/G5Ue5WZWG3dgm8Fz,http://p1.meituan.net/merchant/b2332ec028669a5e87e629b667b881dc41983.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l9Builp1qf0GgSQF,GODIVA(嘉里中心店),3367条评价,￥52,冰淇淋,凤起路沿线,https://www.dianping.com/shop/l9Builp1qf0GgSQF,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8pOm1rfkJdF3HE0,嫣然苡茉(杭州大悦城店),897条评价,￥18,甜品,北大桥/大悦城,https://www.dianping.com/shop/l8pOm1rfkJdF3HE0,https://img.meituan.net/content/edb5dc3f9d9dc2b9dc97226f985da1f3125626.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
lahOQY58cUrwUcMx,帝娜朵拉(杭州金沙天街店),67条评价,￥30,冰淇淋,下沙龙湖时代天街,https://www.dianping.com/shop/lahOQY58cUrwUcMx,https://img.meituan.net/content/983aee71467eb2b347a01cf67cbe569a1760219.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l2I9eDDuJQxFiiGy,DQ·蛋糕·冰淇淋(人民公园购物广场店),42条评价,￥25,冰淇淋,人民广场,https://www.dianping.com/shop/l2I9eDDuJQxFiiGy,https://img.meituan.net/content/8363b1767379921c9ab68476c7ff839619703.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H9gFcr5d4kBPWTea,抹年抹月·东方抹茶新式饮(新天地店),520条评价,￥21,饮品店,新天地,https://www.dianping.com/shop/H9gFcr5d4kBPWTea,https://p0.meituan.net/biztone/83896e506e6c7d5a58eaa0f71bee9158440122.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
kaDvd00aSp9XlyYY,扶芮FrescoGelato(金沙龙湖店),367条评价,￥26,冰淇淋,下沙龙湖时代天街,https://www.dianping.com/shop/kaDvd00aSp9XlyYY,https://img.meituan.net/content/64ce946eb54f43ae0cea0eb24a9a806d405660.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G1x2mUEijPumpntw,fufuland·生乳舒芙蕾(杭州·滨江天街店),1141条评价,￥23,甜品,龙湖滨江天街,https://www.dianping.com/shop/G1x2mUEijPumpntw,https://img.meituan.net/content/62f59f26d6bf7b5b169744f7fd3430c3262469.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k8rzvH0XLzt029o9,白蘭BLANK(杭州湖滨银泰in77C区店),1388条评价,￥55,甜品,湖滨/解百商厦,https://www.dianping.com/shop/k8rzvH0XLzt029o9,https://p0.meituan.net/biztone/251208d5907c1de0763c5fa5a7aaa24c398341.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8tarWs3vbq5bTNf,Pinvita Gelato(银隆百货B座店),7条评价,￥34,冰淇淋,旺角城/银隆百货,https://www.dianping.com/shop/G8tarWs3vbq5bTNf,http://p0.meituan.net/merchant/00f99b887cf571d7d2ed926823041789164439.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l6i1WO67ZwI3OxdI,ZAKUZAKU(杭州萧山机场店),58条评价,￥27,甜品,萧山机场,https://www.dianping.com/shop/l6i1WO67ZwI3OxdI,https://img.meituan.net/content/4a7592a8ee127663921e96a9dfc0b3c9223740.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G4j2SxAdPsMhtZLn,Pinvita Gelato(小河直街店),21条评价,￥34,冰淇淋,远洋乐堤港,https://www.dianping.com/shop/G4j2SxAdPsMhtZLn,https://p0.meituan.net/biztone/f35a676aa75b882f3bbc51472651516d851721.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G3Ik6fO6EAS4Rj8P,野人先生现做冰淇淋(杭州西投银泰城店),469条评价,￥26,冰淇淋,转塘,https://www.dianping.com/shop/G3Ik6fO6EAS4Rj8P,https://img.meituan.net/content/ae3d61e7b5dc745212b7bc37bc12c0ab104124.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
