店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G5qte5raxenYUwvs,Owls Choux.Gelato.Coffee(尖沙咀店),1309条评价,￥50,甜点,尖沙咀,https://www.dianping.com/shop/G5qte5raxenYUwvs,http://p1.meituan.net/merchantpic/1bed3bb0e2e6b25e9e5f4a83e8740de9893145.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
l7awRgWJhrwlDYpZ,Milk & Cream Ice Cream Bar,2条评价,￥0,冰淇淋,尖沙咀,https://www.dianping.com/shop/l7awRgWJhrwlDYpZ,http://p0.meituan.net/poipicadd/e7a40df008f888820ce19d8db14d24c2433729.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k7HKzR7ur1T8JJeI,富豪雪糕车,21条评价,￥9,冰淇淋,西贡,https://www.dianping.com/shop/k7HKzR7ur1T8JJeI,http://qcloud.dpfile.com/pc/nmpRJRp9mjdIlgtc6I7jNVpFxwFC3V6pskWJJwkn9EB0g9GKcGwT0s8S0tLexOvQbKcq9vnEaGy3xLEf-_v_oA.jpg,5.0
l5jbcr9qZWdRqzoi,富豪雪糕,10条评价,￥0,冰淇淋,中环/上环,https://www.dianping.com/shop/l5jbcr9qZWdRqzoi,http://qcloud.dpfile.com/pc/aL7ZV21Hf-uyzeB9nJ0yxF9oL3X2uT_3sFdzpr4zJG37IVnGZWkZOnV-QKNjInIabKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
G4F5RxXPx9OVa12z,Cha Cha-More More Tea,8条评价,￥0,冰淇淋,鲗鱼涌/太古,https://www.dianping.com/shop/G4F5RxXPx9OVa12z,http://qcloud.dpfile.com/pc/KsmBxm2foHUaurjq4FEgxRfr6thvJQLZfxiHzGBSKN3oGeXp6aqROga_t44tHedgbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
FWA7ajmDlT5Uae6x,Via Tokyo,678条评价,￥70,冰淇淋,湾仔/铜锣湾,https://www.dianping.com/shop/FWA7ajmDlT5Uae6x,http://qcloud.dpfile.com/pc/Uwh2DSbLNSqIDSqpUK6B8W-zbd168J2nARY17yttd_OIwwaR8s_WYruHjDqJ5KVGbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
k8QXDEevipZUZ5a4,Mamma Mia Gelato(新世界广场店),3条评价,￥0,冰淇淋,旺角/太子,https://www.dianping.com/shop/k8QXDEevipZUZ5a4,http://qcloud.dpfile.com/pc/-2w-exfb3SMjHumsg43PO9OXLPSvgtM0ltV-KFPK4uBcIGL6n6YbPhgO9ekFYu4tbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
H3M7SEcUrhtMg9go,Movenpick,12条评价,￥0,冰淇淋,香港国际机场,https://www.dianping.com/shop/H3M7SEcUrhtMg9go,http://qcloud.dpfile.com/pc/qJRjYB83htVE-qbpNR-mbtGk9YURM1xgRM_Bbiz1So9GEzAPPptLTCRa2KhFCT1UbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
H6gMQS8LtLV1kk2O,歌帝梵(圆方店),35条评价,￥47,甜点,油麻地/佐敦,https://www.dianping.com/shop/H6gMQS8LtLV1kk2O,http://qcloud.dpfile.com/pc/Zh_xFTJbSWSM2g8KZ5fnjfsKdVreWamKTglpx13L3PeJnJeEBTbmMVWW6d-43xhFbKcq9vnEaGy3xLEf-_v_oA.jpg,5.0
H2xKdfEMoKahDCJw,Da Dolce Gelato Italiano(大屿山店),21条评价,￥46,冰淇淋,昂坪,https://www.dianping.com/shop/H2xKdfEMoKahDCJw,http://p1.meituan.net/apiback/580fae50a202f8c7aa1b88c0f8847794110146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H5PvmwwagGKKGApE,Stecco Natura(大馆店),7条评价,￥33,冰淇淋,中环/上环,https://www.dianping.com/shop/H5PvmwwagGKKGApE,https://p1.meituan.net/poiugc/e53ab69ea958a9d33c36228f3920f648336617.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k1WhPibnVRPhyN4t,Vivienne Westwood Café,225条评价,￥186,英国菜,湾仔/铜锣湾,https://www.dianping.com/shop/k1WhPibnVRPhyN4t,http://qcloud.dpfile.com/pc/Ds7wBvcuPVcHDSr3Ba809GXdK8MiCuSSHvXfn9WIAT3spus1s5HjMfZTjuMsN5HlbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
l4dWAAigmqGfwgmr,豆乳3.3甜品研制所(尖沙咀店),15条评价,￥39,甜点,尖沙咀,https://www.dianping.com/shop/l4dWAAigmqGfwgmr,http://p1.meituan.net/overseas/ca80bfb1da506866aaf9fd379246a323104960.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4kuaeRgGeRrlqvS,Best Berry(国际广场店),4条评价,￥37,冰淇淋,尖沙咀,https://www.dianping.com/shop/l4kuaeRgGeRrlqvS,http://qcloud.dpfile.com/pc/qWzsjYN8G5c-Pg-FHJS8g-cjWXNrybNH38NwygjJhgWx-vxa7-jRdMqvX-dxFsWzbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
