店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
k6KS7TyuvCYf2pW2,波比艾斯(天津中北永旺店),388条评价,￥15,冰淇淋,西青区,https://www.dianping.com/shop/k6KS7TyuvCYf2pW2,https://img.meituan.net/content/9b9b7a1d5bbd8e5839b0e497b413050e112599.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H9rQWSEo6IHBUIqf,丰味市场,116条评价,￥32,冰淇淋,五大道,https://www.dianping.com/shop/H9rQWSEo6IHBUIqf,http://p0.meituan.net/poipicadd/0f1f39f36e482b56f3a3171c476cb32b783628.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
kal78KngaFbfrEZ9,井泽冰甜(津南吾悦店),46条评价,￥29,冰淇淋,咸水沽,https://www.dianping.com/shop/kal78KngaFbfrEZ9,https://p0.meituan.net/biztone/1ecfca30beee85583a236b95407de2b0493533.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k21Jdcf0FwykwRP6,野人先生现做冰淇淋(天津万象城店),147条评价,￥28,冰淇淋,文化中心,https://www.dianping.com/shop/k21Jdcf0FwykwRP6,https://img.meituan.net/content/ae3d61e7b5dc745212b7bc37bc12c0ab104124.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H8Ph6h4YhpyioGaZ,DQ·蛋糕·冰淇淋(万象城店),3613条评价,￥20,冰淇淋,文化中心,https://www.dianping.com/shop/H8Ph6h4YhpyioGaZ,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G2tO44zCpsCcPCb1,哈家冰淇淋屋(哈根达斯智慧山冰淇淋站),16条评价,￥51,冰淇淋,西青大学城,https://www.dianping.com/shop/G2tO44zCpsCcPCb1,http://p0.meituan.net/ugcshaitu/98beb87caa75c7833c556feb3dfcaa9227296.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H14oIDgBz0jIDUO5,王中王刨冰,2341条评价,￥20,冰淇淋,和平路,https://www.dianping.com/shop/H14oIDgBz0jIDUO5,http://qcloud.dpfile.com/pc/ghGtBp0OaR1oY47arLW0CnH2IZpLwQj4BRo-M_d_0o08OCdmbYbp2NysSALtgfL0bKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
H9EFuYEVvtMrGIza,DQ·蛋糕·冰淇淋(天津梅江天街店),345条评价,￥20,冰淇淋,梅江小区,https://www.dianping.com/shop/H9EFuYEVvtMrGIza,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H10QakNbS0vQ7mKs,肯德基(熙悦购物中心店),951条评价,￥32,西式快餐,密云路,https://www.dianping.com/shop/H10QakNbS0vQ7mKs,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EhhtbZ0B8b7IpvcJ,野人牧坊Gelato(天津南开大悦城店),4163条评价,￥28,冰淇淋,大悦城,https://www.dianping.com/shop/EhhtbZ0B8b7IpvcJ,https://img.meituan.net/content/ae3d61e7b5dc745212b7bc37bc12c0ab104124.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
