店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G2bXyEv8vadOyRsJ,悦榕庄·明月西餐厅(园博园店),324条评价,￥372,西餐,江宁区,https://www.dianping.com/shop/G2bXyEv8vadOyRsJ,http://p0.meituan.net/biztone/671433703_1636881218490.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
lab0Ub3cQesJr9E4,必胜客(仙林金鹰店),1841条评价,￥78,比萨,金鹰奥莱城,https://www.dianping.com/shop/lab0Ub3cQesJr9E4,https://img.meituan.net/content/6ff9e7386f45f9ee15e042cc1792cf5551021.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H63Kr4IrHldMuDoD,肯德基(大厂桃湖公园店),113条评价,￥28,西式快餐,南京信息工程大学,https://www.dianping.com/shop/H63Kr4IrHldMuDoD,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l2Z4VbpNXBDclJt7,麦当劳(信息工程大学气象谷店),63条评价,￥28,西式快餐,南京信息工程大学,https://www.dianping.com/shop/l2Z4VbpNXBDclJt7,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jMcouoC9OyFySDsY,太犇牛手作茶铺(南湖东路店),322条评价,￥13,茶饮果汁,莫愁湖/水西门,https://www.dianping.com/shop/jMcouoC9OyFySDsY,https://img.meituan.net/content/dcf14ad6fe2447b87692d94ac9dfc7f1255142.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6eZLzdWZSa4keqy,太犇牛手作茶铺(玉桥商业广场店),345条评价,￥14,茶饮果汁,建宁路,https://www.dianping.com/shop/G6eZLzdWZSa4keqy,https://img.meituan.net/content/dcf14ad6fe2447b87692d94ac9dfc7f1255142.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l7AVSqg83DxwEgZp,麦当劳(禄口机场T2航站楼),445条评价,￥40,西式快餐,禄口机场,https://www.dianping.com/shop/l7AVSqg83DxwEgZp,https://img.meituan.net/content/a0466dd39902b8ebc4982a274e874c6121444.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l45TdzwpUrv76NcE,派悦坊·甜品·蛋糕(金鹰新街口店),1158条评价,￥46,甜品,新街口地区,https://www.dianping.com/shop/l45TdzwpUrv76NcE,https://img.meituan.net/content/82e980d6386171da79fdf51c4aa53b2162272.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G98IdmzKMq5ZCPjG,茶颜悦色(金鹰新街口店游园会店),1667条评价,￥18,茶饮果汁,新街口地区,https://www.dianping.com/shop/G98IdmzKMq5ZCPjG,http://qcloud.dpfile.com/pc/qoLb0QZCYYqbwgetvYzBUQFyYWrXYRzbfWRAVigaXCCz6VNsSE_8X_d692RdxvK5bKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
H6cna7v0yoA3HZ6R,澳挞·现烤可颂蛋挞(百家湖1912店),80条评价,￥18,甜品,百家湖,https://www.dianping.com/shop/H6cna7v0yoA3HZ6R,https://img.meituan.net/content/d61ebc7c0deeb7983d114ea1f6dc869d978673.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H8C7T4ehXjrcLcra,麦当劳(南京象山路店),119条评价,￥32,西式快餐,浦口区,https://www.dianping.com/shop/H8C7T4ehXjrcLcra,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G9LiG10JR5bcZXPi,LAVAZZA拉瓦萨咖啡(南京河西金鹰店),675条评价,￥26,咖啡厅,应天大街/文体路,https://www.dianping.com/shop/G9LiG10JR5bcZXPi,https://img.meituan.net/content/77c317e4e3530b816bc64c2a23e0b1c591795.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
