店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G311bouocfgMEMML,浩钦冰品(天海·誉天下店),24条评价,￥11,冰淇淋,裕华区,https://www.dianping.com/shop/G311bouocfgMEMML,http://p0.meituan.net/merchant/6154e12b7ae90f1786eb750f2e814544496701.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4DM34UHZJ2mW8CN,帕朵兰手工冰淇淋(西美花街店),20条评价,￥10,冰淇淋,西美花街,https://www.dianping.com/shop/l4DM34UHZJ2mW8CN,http://p1.meituan.net/merchant/93fbdc4df07416f7e1847000d1e8c1b3379792.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
j6ERA9p0WoRtFDFG,肯德基(石家庄天河广场店),142条评价,￥24,西式快餐,水上公园,https://www.dianping.com/shop/j6ERA9p0WoRtFDFG,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G7fF0JWUK4nxwYBU,冰冰酱绵绵冰(新石中路总店),165条评价,￥18,冰淇淋,红旗大街槐安路,https://www.dianping.com/shop/G7fF0JWUK4nxwYBU,http://p0.meituan.net/biztone/102f9b829a99b910f99b75248fe1cbfc78367.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
iWs8ADi2VvVUb7w4,肯德基(石家庄万象城店),372条评价,￥35,西式快餐,万象城,https://www.dianping.com/shop/iWs8ADi2VvVUb7w4,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
HaCreWPehZu1qmR7,肯德基(火车站西广场店),382条评价,￥37,西式快餐,新火车站,https://www.dianping.com/shop/HaCreWPehZu1qmR7,http://p0.meituan.net/biztone/1454822468_1681525004008.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G2HeBjILLCNBP8QJ,罗曼林冰淇淋&茶(正定历史文化街二店),42条评价,￥12,冰淇淋,历史文化街,https://www.dianping.com/shop/G2HeBjILLCNBP8QJ,https://img.meituan.net/content/a3c71b1ce9733fcb7641c9992e7935b973514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G4iZcCHprsIM2K9o,元小牛奶茶冰淇淋(正定县店),7条评价,￥7,酸奶,正定北国,https://www.dianping.com/shop/G4iZcCHprsIM2K9o,https://img.meituan.net/content/687f94c7745de3aa8904d1729559d9e973223.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G83OEWmyPRdMWlsC,纯享冰淇淋蛋糕(石家庄店),1634条评价,￥90,面包烘焙,中山东路,https://www.dianping.com/shop/G83OEWmyPRdMWlsC,https://p0.meituan.net/biztone/a0bb6bb6fb166fd52fbe17d6cb0dc2eb151662.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k416pUY3ZDs0x1MK,罗曼林冰淇淋&茶(勒泰负一店),58条评价,￥13,冰淇淋,勒泰中心,https://www.dianping.com/shop/k416pUY3ZDs0x1MK,https://img.meituan.net/content/a3c71b1ce9733fcb7641c9992e7935b973514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4EP6h8pZ2saVfBy,冰山雪莲冰淇淋饮品(广惠寺店),15条评价,￥10,冰淇淋,历史文化街,https://www.dianping.com/shop/l4EP6h8pZ2saVfBy,http://qcloud.dpfile.com/pc/jwJ23Cn4tazde0yOw1WtkZygw-99ZFvQVl0dtgtWZYoD0cYfWuqn84suQLMBKpnfbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
G3mP6oo74viw78JG,DQ·蛋糕·冰淇淋(石家庄怀特店),306条评价,￥20,冰淇淋,怀特商城,https://www.dianping.com/shop/G3mP6oo74viw78JG,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
l3853KwvBJPegbZ5,DQ·蛋糕·冰淇淋(石家庄信誉楼店),31条评价,￥18,冰淇淋,空中花园,https://www.dianping.com/shop/l3853KwvBJPegbZ5,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l3dWsBHjJQ3uC95Z,罗曼林冰淇淋&茶(石美集店),21条评价,￥11,冰淇淋,建华百货,https://www.dianping.com/shop/l3dWsBHjJQ3uC95Z,https://img.meituan.net/content/a3c71b1ce9733fcb7641c9992e7935b973514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H3oZlZ4XNiJTMQex,伊利冰淇淋,-,￥0,冰淇淋,无极县,https://www.dianping.com/shop/H3oZlZ4XNiJTMQex,http://p0.meituan.net/poipicadd/b57ebbfc96668ecf94852e66356aaecb270959.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
FymWmX1fn7CuW7sj,DQ·蛋糕·冰淇淋(北国店),1656条评价,￥18,冰淇淋,中山东路,https://www.dianping.com/shop/FymWmX1fn7CuW7sj,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H92zugiP4d4XNoK3,DQ·蛋糕·冰淇淋(石家庄东胜店),1078条评价,￥18,冰淇淋,谈固,https://www.dianping.com/shop/H92zugiP4d4XNoK3,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G4dR4SJcp19mhuTN,哈根达斯(石家庄北国店),404条评价,￥60,冰淇淋,中山东路,https://www.dianping.com/shop/G4dR4SJcp19mhuTN,https://p0.meituan.net/biztone/6b737092df5ed84203c0c361dbe3cff2631778.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G7QSusX3ry1jhJUL,DQ·蛋糕·冰淇淋(石家庄北国未来城店),633条评价,￥16,冰淇淋,新火车站,https://www.dianping.com/shop/G7QSusX3ry1jhJUL,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k4sitgInDz4NbBaJ,天冰冰淇淋(石家庄工厂店),36条评价,￥12,冰淇淋,天山海世界,https://www.dianping.com/shop/k4sitgInDz4NbBaJ,http://p0.meituan.net/biztone/274c23c96ebe3ea3471cc6d6af28ba5b37385.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H1zNsLOCSCJ2G90N,DQ·蛋糕·冰淇淋(乐汇城店),698条评价,￥18,冰淇淋,乐汇城,https://www.dianping.com/shop/H1zNsLOCSCJ2G90N,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G3wRFRkl4Ml3bgV0,DQ·蛋糕·冰淇淋(石家庄北国奥特莱斯店),1041条评价,￥21,冰淇淋,铜冶镇,https://www.dianping.com/shop/G3wRFRkl4Ml3bgV0,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
GatEnKYoOe2mZB5r,冰冰酱绵绵冰(长安万达店),207条评价,￥16,冰淇淋,中山东路,https://www.dianping.com/shop/GatEnKYoOe2mZB5r,http://p0.meituan.net/biztone/102f9b829a99b910f99b75248fe1cbfc78367.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k56IlaY2fl0IUeDd,天冰冰淇淋(海天线店),-,￥0,冰淇淋,无极县,https://www.dianping.com/shop/k56IlaY2fl0IUeDd,http://p0.meituan.net/poipicadd/35b3cca29a9b61f61cf0ec8084669d3a37278.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
G45HWjAnC6YA1lxA,DQ·蛋糕·冰淇淋(石家庄西美花街店),399条评价,￥19,冰淇淋,西美花街,https://www.dianping.com/shop/G45HWjAnC6YA1lxA,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G3VyIJwMNgCAqujm,高小姐的绵绵冰·车轮饼,19条评价,￥14,冰淇淋,万达广场,https://www.dianping.com/shop/G3VyIJwMNgCAqujm,http://p1.meituan.net/poipicadd/7fa4f69c5be00511ba2a345394365b3396975.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k2UtKWNhQd6fU4UI,天冰冰激淋,-,￥0,冰淇淋,新华区,https://www.dianping.com/shop/k2UtKWNhQd6fU4UI,http://p1.meituan.net/searchscenerec/268fcf0cf9da6ee9de81082cd414d859167595.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
l2Hx5uzyHxQvQMgP,麦当劳(石家庄新火车站店),451条评价,￥38,西式快餐,新火车站,https://www.dianping.com/shop/l2Hx5uzyHxQvQMgP,https://img.meituan.net/content/a0466dd39902b8ebc4982a274e874c6121444.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
