店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
la9GvnyXrcVSuJTb,曾小白·生日蛋糕(会元路店),32条评价,￥7,面包烘焙,临桂区中心城区,https://www.dianping.com/shop/la9GvnyXrcVSuJTb,https://img.meituan.net/content/c3c890c50666a38e8a1c7b97e562c2c7104037.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G4lzvLxoncWcoS76,益禾堂(瓦窑店),239条评价,￥8,茶饮果汁,红街商业街,https://www.dianping.com/shop/G4lzvLxoncWcoS76,https://img.meituan.net/content/64165d9a3bf8c7a525f9ddade93f300d117078.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G2UVlZzZdV6s1C7Z,重要咖啡(正阳路店),669条评价,￥27,咖啡厅,象山公园,https://www.dianping.com/shop/G2UVlZzZdV6s1C7Z,http://p0.meituan.net/merchant/3305dfde356659e059a760349aca25141915642.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k33tALATZvPs0MYb,宏福筒骨汤粉(大摩联达广场店),14条评价,￥8,快餐简餐,联达商业广场,https://www.dianping.com/shop/k33tALATZvPs0MYb,http://p0.meituan.net/xianfu/d0a810d091b36e919ad12861ad803a4a399058.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l9PckUOk8MsqmW0F,沐甜·烘培(万福店),140条评价,￥23,面包烘焙,万福广场,https://www.dianping.com/shop/l9PckUOk8MsqmW0F,http://p1.meituan.net/merchant/28ff2c1365be6eff3e443eb5eddb0d51158890.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G8FUIO8Oa5xPjg5d,古茗(桂林电子科大校外店),10条评价,￥16,茶饮果汁,桂林电子科技大学花江校区,https://www.dianping.com/shop/G8FUIO8Oa5xPjg5d,https://img.meituan.net/content/3a56710b5d7d468aeb8a7dfe78769dfc64413.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l4h7jB0Oy9oVXHgu,年年十八蛋糕店·动物奶油蛋糕,142条评价,￥24,面包烘焙,广西师大/三里店广场,https://www.dianping.com/shop/l4h7jB0Oy9oVXHgu,https://p0.meituan.net/biztone/40193c00f07ce35300c12351f67aa6e5508780.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
kaYntycaeI6eAsp5,小沫优焙熊·创意生日蛋糕定制(沃尔玛店),158条评价,￥24,面包烘焙,北极广场,https://www.dianping.com/shop/kaYntycaeI6eAsp5,https://img.meituan.net/content/06c20472be29bece2ed8a3d55acae211571588.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G2hh6lPOVSDoUhgv,糕小爱·动物奶油生日蛋糕定制(高新万达店),507条评价,￥47,面包烘焙,万达广场,https://www.dianping.com/shop/G2hh6lPOVSDoUhgv,https://img.meituan.net/content/d6b54be3f8f6d3af8cf4f46ca17006ea97516.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H2lA4Lvh9SP5ZNRH,桂林陈氏大家庭(鸣翠新都店),15条评价,￥11,面包烘焙,桂林站,https://www.dianping.com/shop/H2lA4Lvh9SP5ZNRH,https://img.meituan.net/content/325c9971271244a4f7ab175ad1a686f8234106.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
