店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
EZh9gouR1mY2y9wy,还山GELATO冰淇淋(星光68店),15条评价,￥27,冰淇淋,观音桥,https://www.dianping.com/shop/EZh9gouR1mY2y9wy,https://p0.meituan.net/biztone/63bfcdc32104399d5989c25f66613bd6179478.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G4PKgcYPIe2aqaB6,ANYI Gelato安逸-意大利手工冰淇淋(时代天街店),724条评价,￥27,冰淇淋,龙湖时代天街,https://www.dianping.com/shop/G4PKgcYPIe2aqaB6,http://p0.meituan.net/biztone/4ed52412807d0712b6704c8cbeb4d893149896.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G94TxXX71VMQmI4y,三尺冰·WILD BOAR CAFE,2999条评价,￥43,咖啡厅,解放碑,https://www.dianping.com/shop/G94TxXX71VMQmI4y,http://p0.meituan.net/merchant/f07f42a9f61a5951c34ae6d1cf29f2871008407.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
laq2wEiUDTTHW5gB,野人先生现做冰淇淋(重庆龙湖金沙天街店),305条评价,￥24,冰淇淋,沙坪坝/重庆大学,https://www.dianping.com/shop/laq2wEiUDTTHW5gB,https://img.meituan.net/content/ae3d61e7b5dc745212b7bc37bc12c0ab104124.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
FpRkynxUO9emiID1,还山GELATO冰淇淋(云领天街店),55条评价,￥27,冰淇淋,二郎,https://www.dianping.com/shop/FpRkynxUO9emiID1,https://p0.meituan.net/biztone/7ad554228cd748e21def8eadff7a3962419608.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H21R1f9ycZWgtZS2,鞠婆婆·绵绵冰(观音桥店),142条评价,￥14,冰淇淋,观音桥,https://www.dianping.com/shop/H21R1f9ycZWgtZS2,https://p0.meituan.net/biztone/a37e5086b5b235ea637ec5837e496191270682.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6lIAVk7zd9vNDwf,八喜冰淇淋茶饮店,27条评价,￥17,冰淇淋,磁器口,https://www.dianping.com/shop/G6lIAVk7zd9vNDwf,http://p0.meituan.net/poipicadd/2381a03b12093f93ac4225a6ec75068e626690.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.0
H7WOgcItoypOwIiz,BON APPÉTIT(龙湖爱加店),469条评价,￥40,面包烘焙,北部新区,https://www.dianping.com/shop/H7WOgcItoypOwIiz,https://img.meituan.net/content/474aa40ebf0be496da50b59e9419dd02401712.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l6QyM0kLegw8raZX,SOFTREE苏芙特丽冰淇淋(光环购物公园店),53条评价,￥24,冰淇淋,北部新区,https://www.dianping.com/shop/l6QyM0kLegw8raZX,http://p1.meituan.net/poipicadd/2a508757cd6bcaa3ad0e6a8b044fcbf6159297.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H5YXFXZ8gyMEc5wp,鞠婆婆绵绵冰(龙湖时代天街店),324条评价,￥15,冰淇淋,龙湖时代天街,https://www.dianping.com/shop/H5YXFXZ8gyMEc5wp,https://p0.meituan.net/biztone/55343347dfc4f9d8e31fce0539a23eca996513.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
ifU7FDJ3wmShvxhe,DQ·蛋糕·冰淇淋(时代天街店),2714条评价,￥25,冰淇淋,大坪,https://www.dianping.com/shop/ifU7FDJ3wmShvxhe,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G2js4meXohKR3Q74,Leona 意式手工冰淇淋(重庆长嘉汇店),94条评价,￥23,冰淇淋,长嘉汇商圈,https://www.dianping.com/shop/G2js4meXohKR3Q74,https://img.meituan.net/content/39dd815f6c6612f1cf6f4a35182c05ca416562.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k5s5QGu0IbyIwKBa,茶颜悦色(来福士一楼游园会店),3285条评价,￥19,茶饮果汁,朝天门,https://www.dianping.com/shop/k5s5QGu0IbyIwKBa,http://qcloud.dpfile.com/pc/EU91seGukfhoPSZxjj_5oXD90yObeDq6MJGSmplp7rDR7Vgtxuf-v_GOtsJd4pCAbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
k1GaqFP4scCwSX7J,DQ·蛋糕·冰淇淋(重庆北城店),2657条评价,￥24,冰淇淋,观音桥,https://www.dianping.com/shop/k1GaqFP4scCwSX7J,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G5iRs5QjzLwXUG8h,还山GELATO冰淇淋(源著天街店),75条评价,￥25,冰淇淋,龙湖源著,https://www.dianping.com/shop/G5iRs5QjzLwXUG8h,https://p0.meituan.net/biztone/7ad554228cd748e21def8eadff7a3962419608.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6lGdl92Q1EqEax9,绵绵冰,20条评价,￥11,冰淇淋,人民广场,https://www.dianping.com/shop/G6lGdl92Q1EqEax9,https://img.meituan.net/content/5f02e45f849c663da4ab10406b3152df499377.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8AU7xS0ErCY6unq,Eat Me Brunch,4175条评价,￥88,西餐,黄泥塝,https://www.dianping.com/shop/l8AU7xS0ErCY6unq,https://p0.meituan.net/biztone/8483cb8df2893004513b252554d4b835885184.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
l4i0QuKI4EEJmKeL,DQ·蛋糕·冰淇淋(云领天街店),31条评价,￥24,冰淇淋,二郎,https://www.dianping.com/shop/l4i0QuKI4EEJmKeL,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
