店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H6FhjZY4crBSiqIf,麦趣尔(米泉店),1723条评价,￥22,面包烘焙,米东区中心城区,https://www.dianping.com/shop/H6FhjZY4crBSiqIf,https://img.meituan.net/content/552c7edda45fe947e42d4ed4059ea31275843.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l1JyCggWOuuUrmw0,大拇指糕点(南湖南路店),199条评价,￥27,面包烘焙,南湖路,https://www.dianping.com/shop/l1JyCggWOuuUrmw0,http://p0.meituan.net/mogu/a612677e6f0c7cf436fc29e3267d5cf9119674.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k3HKekj5eHJ2HVMK,亿嘉点心局,3条评价,￥0,面包烘焙,铁路局,https://www.dianping.com/shop/k3HKekj5eHJ2HVMK,http://p0.meituan.net/poipicadd/7642b9ae1d3fbc8321de846bec2bb322115985.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G74PzwtP9KpqJagj,任意门手作别墅,81条评价,￥23,DIY手工坊,长春路,https://www.dianping.com/shop/G74PzwtP9KpqJagj,http://p0.meituan.net/dpmerchantpic/0e4131370286317fbead2b6c857518b4323792.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k4UbYsm0xNVQB0tQ,乔治香颂(米东店),316条评价,￥32,面包烘焙,米东区中心城区,https://www.dianping.com/shop/k4UbYsm0xNVQB0tQ,http://p1.meituan.net/biztone/157334620_1638166732332.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.0
k54P1YpRugrPDAr0,德克士(四季花城店),320条评价,￥8,西式快餐,三宫六队,https://www.dianping.com/shop/k54P1YpRugrPDAr0,https://img.meituan.net/content/3272160e26db366c46d9fa8b5031016388953.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k3OMjBY0F9zAIOxL,幸运咖(中豪润园店),9条评价,￥8,咖啡厅,西山新区,https://www.dianping.com/shop/k3OMjBY0F9zAIOxL,https://img.meituan.net/content/91821c62153aa02287ebb577437f87d591585.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k4pwrsCenc8wzP1M,爱包尔萨克(乐巴扎店),82条评价,￥49,新疆菜,大湾,https://www.dianping.com/shop/k4pwrsCenc8wzP1M,https://p0.meituan.net/biztone/a737f6abcb07ab185ef25593abe440a5377271.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k8mkCgYWUAQeHjqk,茶百道(五一路店),269条评价,￥16,茶饮果汁,黄河路,https://www.dianping.com/shop/k8mkCgYWUAQeHjqk,https://img.meituan.net/content/8f0d90b89eed37cc1eb2c5a15bbcaee992411.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G4Gji5FqjiV0R3A9,多乐之日(友好店),2036条评价,￥30,面包烘焙,友好北路,https://www.dianping.com/shop/G4Gji5FqjiV0R3A9,https://p0.meituan.net/biztone/ad0133de3ba4a79b4d96eeaccdf62af8107345.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k9nQTyxFxQi0XjJ0,八尾猫的生日(秦基诚园店),185条评价,￥41,面包烘焙,万达广场,https://www.dianping.com/shop/k9nQTyxFxQi0XjJ0,http://p0.meituan.net/biztone/b198a78eb1746e5fc8c2bba08a1426b043191.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k9qz9LuMxZzb7akR,汉堡王(美美店),1673条评价,￥41,西式快餐,华凌市场,https://www.dianping.com/shop/k9qz9LuMxZzb7akR,https://img.meituan.net/content/fd7e2333305ac8c45a8236add6d2cf7b42212.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l79iprFAepgWGFMD,乔治香颂(德港万达广场店),96条评价,￥32,甜品,卫星广场,https://www.dianping.com/shop/l79iprFAepgWGFMD,https://img.meituan.net/msmerchant/02cc92850352fa04de586b781e712ce428924.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l1xacEQvHBRSoDEY,幸运咖(米东吾悦荟萃天街店),12条评价,￥8,咖啡厅,米东区中心城区,https://www.dianping.com/shop/l1xacEQvHBRSoDEY,https://img.meituan.net/content/91821c62153aa02287ebb577437f87d591585.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G80oNIExGu1W4NKZ,巴什拜羔羊,-,￥0,生鲜,万达广场,https://www.dianping.com/shop/G80oNIExGu1W4NKZ,https://p0.meituan.net/poiugc/8675200cad03d738831be31c2a5c8ca51730668.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
l1428jDfqxLNaUSV,魔味鸭(嘉和园店),17条评价,￥20,熟食熏酱,阿勒泰路,https://www.dianping.com/shop/l1428jDfqxLNaUSV,https://img.meituan.net/content/ccce2e13e1c4b968289a710f8b6c8fed86558.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k769BcxizmkPPo0O,新中式班里烤肉,826条评价,￥71,融合烤肉,米东区中心城区,https://www.dianping.com/shop/k769BcxizmkPPo0O,http://p0.meituan.net/merchant/160fae5cbe67b2a7eac81285ec91d0f356128.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
ECWksR3xB729ptlJ,咔咔米斯·生日蛋糕(安宁渠店),7条评价,￥0,面包烘焙,新市区,https://www.dianping.com/shop/ECWksR3xB729ptlJ,https://img.meituan.net/content/478e84e090f53e9b017a746345b77abd834081.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.0
H5392OxhH6Yp5Mm8,乔治香颂(瑞泰店),604条评价,￥28,面包烘焙,仓房沟,https://www.dianping.com/shop/H5392OxhH6Yp5Mm8,http://p0.meituan.net/biztone/40911889_1638166636209.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l6vvDBBegwj92v6m,德克士(铁路局金辰店),112条评价,￥22,西式快餐,河南东路,https://www.dianping.com/shop/l6vvDBBegwj92v6m,https://img.meituan.net/content/3272160e26db366c46d9fa8b5031016388953.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H3PHbfBMxMSs4gQN,一只可颂(亚欧国际风情街店),115条评价,￥39,甜品,七道湾,https://www.dianping.com/shop/H3PHbfBMxMSs4gQN,https://img.meituan.net/content/6491fda237679ca46aeb3ac8d84fe8d642933.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4HOBUW4Kw8cFjka,奥米亚生日蛋糕(米东区店),24条评价,￥41,面包烘焙,米东区,https://www.dianping.com/shop/k4HOBUW4Kw8cFjka,https://p0.meituan.net/biztone/e6bcd66578ed81e87f740fae4cd83e40291989.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H9KvUNo51YfkFvQ0,百富烤霸 烤鸡汉堡(铁路局太百店),3123条评价,￥26,快餐简餐,铁路局,https://www.dianping.com/shop/H9KvUNo51YfkFvQ0,http://p0.meituan.net/merchant/7e9d049693d892280974f5f3b1d6dc90280976.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
kab2Ikltw2Y5fYyO,木子回转火锅(溪水苑店),662条评价,￥48,小火锅,万达广场,https://www.dianping.com/shop/kab2Ikltw2Y5fYyO,http://p0.meituan.net/biztone/b674f3ce6fa37694e6b91d241b20e36488412.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l93lkfwDRBXGQdMC,窑啊窑无烟烧烤(红山路店),2301条评价,￥88,快餐简餐,红山路,https://www.dianping.com/shop/l93lkfwDRBXGQdMC,http://p1.meituan.net/merchant/1908e0895c49e6a317dcb0d03cf4678b45837.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
GaOvC87XqLItbjAk,君邦天山饭店(龙泉街店),1427条评价,￥119,苏浙菜,新华南路,https://www.dianping.com/shop/GaOvC87XqLItbjAk,http://p0.meituan.net/merchant/cbfc72ca321a8ff2e4cf2ba5d37ae906125112.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k68Izey6t7Sleaem,美克大厦餐厅,242条评价,￥24,特色菜,北京南路,https://www.dianping.com/shop/k68Izey6t7Sleaem,https://img.meituan.net/content/641bc38aba1c62790c674d33e9a090d130643.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
GaaEfzQ5Qvnz6moV,布朗先生蛋糕(科技园路店),1041条评价,￥141,面包烘焙,迎宾路,https://www.dianping.com/shop/GaaEfzQ5Qvnz6moV,http://p0.meituan.net/merchant/a6d83b19918ff87067dc9f437f564fb6109149.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H7tqNhhOtxQ9ITix,疯鱼军团·正宗烤鱼(红山店),3396条评价,￥69,烤鱼,红山路,https://www.dianping.com/shop/H7tqNhhOtxQ9ITix,https://p0.meituan.net/biztone/43dade49201f0368287ba0113abbf5ff195391.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G7BGZzJENvsPj746,沙柳花秘制烤鱼火锅(紫金城店),759条评价,￥62,鱼火锅,西山新区,https://www.dianping.com/shop/G7BGZzJENvsPj746,http://p0.meituan.net/biztone/936331356_1724250385935.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8yknB4dhd6KlIhv,上上签·功夫串烤火锅(劳动街店),1416条评价,￥55,串串香,劳动街,https://www.dianping.com/shop/G8yknB4dhd6KlIhv,http://p0.meituan.net/biztone/2705631_1680009618790.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
