店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H3lBsen7yWmhiDUr,阿西叔叔·冰淇淋·冰点(卫星广场店),4条评价,￥0,冰淇淋,卫星广场,https://www.dianping.com/shop/H3lBsen7yWmhiDUr,http://qcloud.dpfile.com/pc/8FTk5UsB5hUVvc8igPmi_pnhNPyUcl5P330osANyUtSIwwaR8s_WYruHjDqJ5KVGbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
k3G5fsspMksFYe1q,DQ·蛋糕·冰淇淋(这有山店),601条评价,￥18,冰淇淋,红旗街,https://www.dianping.com/shop/k3G5fsspMksFYe1q,https://img.meituan.net/content/5da0ad18e45d732653c64ff4c578cf33164900.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
l6AAmtPSyhCtiaSz,吉拉托意式手工冰淇淋,4条评价,￥24,冰淇淋,全安广场,https://www.dianping.com/shop/l6AAmtPSyhCtiaSz,http://p0.meituan.net/poipicadd/b6a13439712ed7face857247218588d0368936.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l3lBzOh5qo8EFUok,DQ·蛋糕·冰淇淋(欧亚卖场店),795条评价,￥14,冰淇淋,欧亚卖场,https://www.dianping.com/shop/l3lBzOh5qo8EFUok,https://img.meituan.net/content/5da0ad18e45d732653c64ff4c578cf33164900.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H1bmwpYAiC4ZfqZ6,费昂丝手工冰淇淋(砂之船店),7条评价,￥14,冰淇淋,砂之船/中东港,https://www.dianping.com/shop/H1bmwpYAiC4ZfqZ6,https://img.meituan.net/content/8f356c06fbf75f9f9d7c5eaa7570b7d4299517.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H4bkBcdacInUIufs,the Roll'ING手作瑞士卷专门店(长春摩天活力城店),308条评价,￥46,甜品,珠海路/经济开发区,https://www.dianping.com/shop/H4bkBcdacInUIufs,https://img.meituan.net/content/9235ac85de80ff2b8e40b50ea4f718e7222994.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8zFZl2RxUCntwkc,小姑娘冰淇淋赛特奥莱店(永顺路店),-,￥9,冰淇淋,净月开发区/净月潭,https://www.dianping.com/shop/l8zFZl2RxUCntwkc,http://p1.meituan.net/poipicadd/43eeb4cebbb4e7a40da5022169cdf9bc573966.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
k8yaHvaWEUP0U9ym,小姑娘冰淇淋(文化广场店),62条评价,￥11,冰淇淋,建设街,https://www.dianping.com/shop/k8yaHvaWEUP0U9ym,https://img.meituan.net/msmerchant/0d3b34f2c4167505fa4004289724dbbd65427.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l3XaxNG4GWstCFRJ,以琳河冰淇淋店,-,￥0,冰淇淋,世荣路/南三环,https://www.dianping.com/shop/l3XaxNG4GWstCFRJ,http://p1.meituan.net/poipicadd/3929b4d9ef36e9a1089673d6491326ef318091.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
G6OV79xMYezdob6T,小姑娘冰淇淋(重庆路店),123条评价,￥9,冰淇淋,人民广场,https://www.dianping.com/shop/G6OV79xMYezdob6T,http://p0.meituan.net/xianfu/c75986ebb95a7c444097c2f4635fc20b335872.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
